batch_id,product_line,product_type,start_time,end_time,target_qty,produced_qty,defect_qty
BATCH001503,Line-A,Steel-Plate,2025-11-02T04:29:39.797Z,2025-11-02T12:29:39.797Z,699,690,36
BATCH001504,Line-C,Copper-Wire,2025-12-13T15:48:19.789Z,2025-12-13T18:48:19.789Z,598,554,33
BATCH001505,Line-A,Copper-Wire,2025-11-05T20:56:25.419Z,2025-11-06T00:56:25.419Z,495,509,44
BATCH001506,Line-C,Copper-Wire,2025-06-18T01:03:52.538Z,2025-06-18T06:03:52.538Z,586,586,18
BATCH001507,Line-D,Steel-Coil,2025-12-26T11:18:54.798Z,2025-12-26T16:18:54.798Z,366,353,4
BATCH001508,Line-A,Aluminum-Sheet,2025-12-19T01:35:19.565Z,2025-12-19T07:35:19.565Z,516,486,33
BATCH001509,Line-B,Copper-Wire,2025-08-30T11:38:54.980Z,2025-08-30T19:38:54.980Z,156,148,8
BATCH001510,Line-C,Steel-Plate,2025-07-20T21:48:45.960Z,2025-07-21T02:48:45.960Z,661,615,35
BATCH001511,Line-B,Copper-Wire,2025-10-15T15:12:59.593Z,2025-10-15T16:12:59.593Z,678,632,48
BATCH001512,Line-A,Steel-Plate,2025-12-18T03:30:38.842Z,2025-12-18T09:30:38.842Z,109,111,2
BATCH001513,Line-A,Copper-Wire,2025-09-03T17:48:20.248Z,2025-09-03T19:48:20.248Z,311,286,4
BATCH001514,Line-A,Aluminum-Sheet,2025-07-31T16:59:57.205Z,2025-07-31T21:59:57.205Z,113,113,3
BATCH001515,Line-C,Steel-Coil,2025-12-22T07:46:18.750Z,2025-12-22T08:46:18.750Z,410,418,18
BATCH001516,Line-B,Aluminum-Sheet,2025-08-19T11:56:37.596Z,2025-08-19T14:56:37.596Z,422,418,16
BATCH001517,Line-C,Steel-Coil,2025-10-18T20:16:46.823Z,2025-10-18T22:16:46.823Z,146,148,9
BATCH001518,Line-A,Steel-Coil,2025-09-19T00:34:01.768Z,2025-09-19T03:34:01.768Z,860,857,30
BATCH001519,Line-A,Steel-Coil,2025-10-16T09:09:23.809Z,2025-10-16T17:09:23.809Z,167,173,9
BATCH001520,Line-A,Copper-Wire,2025-08-30T01:49:02.034Z,2025-08-30T09:49:02.034Z,189,172,2
BATCH001521,Line-A,Steel-Coil,2026-01-09T17:28:39.988Z,2026-01-10T01:28:39.988Z,416,416,13
BATCH001522,Line-D,Copper-Wire,2025-09-07T03:54:18.344Z,2025-09-07T08:54:18.344Z,600,563,26
BATCH001523,Line-C,Copper-Wire,2025-12-18T01:34:12.404Z,2025-12-18T02:34:12.404Z,200,188,8
BATCH001524,Line-D,Aluminum-Sheet,2025-08-15T22:50:35.575Z,2025-08-16T05:50:35.575Z,404,421,7
BATCH001525,Line-B,Steel-Coil,2025-09-29T14:14:53.568Z,2025-09-29T21:14:53.568Z,568,520,11
BATCH001526,Line-C,Steel-Coil,2025-11-25T00:21:29.258Z,2025-11-25T08:21:29.258Z,714,700,42
BATCH001527,Line-C,Aluminum-Sheet,2025-11-11T04:18:17.437Z,2025-11-11T09:18:17.437Z,389,382,17
BATCH001528,Line-C,Steel-Plate,2025-09-29T08:12:01.802Z,2025-09-29T16:12:01.802Z,474,459,39
BATCH001529,Line-D,Steel-Coil,2025-09-19T15:11:48.742Z,2025-09-19T19:11:48.742Z,722,688,30
BATCH001530,Line-B,Copper-Wire,2025-11-26T14:22:31.643Z,2025-11-26T20:22:31.643Z,752,719,68
BATCH001531,Line-A,Steel-Coil,2025-11-16T04:08:29.957Z,2025-11-16T12:08:29.957Z,107,102,6
BATCH001532,Line-B,Aluminum-Sheet,2025-06-23T15:00:11.658Z,2025-06-23T19:00:11.658Z,385,362,17
BATCH001533,Line-B,Aluminum-Sheet,2025-11-27T07:40:14.740Z,2025-11-27T11:40:14.740Z,750,700,7
BATCH001534,Line-A,Steel-Plate,2025-07-18T08:55:06.081Z,2025-07-18T11:55:06.081Z,550,558,21
BATCH001535,Line-C,Aluminum-Sheet,2026-01-09T19:33:39.338Z,2026-01-10T01:33:39.338Z,936,927,64
BATCH001536,Line-B,Copper-Wire,2025-07-11T19:32:43.593Z,2025-07-11T23:32:43.593Z,437,427,11
BATCH001537,Line-D,Copper-Wire,2025-10-04T00:43:49.145Z,2025-10-04T05:43:49.145Z,904,946,93
BATCH001538,Line-C,Copper-Wire,2025-08-30T03:36:59.931Z,2025-08-30T10:36:59.931Z,890,833,25
BATCH001539,Line-D,Steel-Coil,2025-10-11T14:53:26.403Z,2025-10-11T15:53:26.403Z,845,809,68
BATCH001540,Line-D,Steel-Plate,2025-07-03T08:01:43.102Z,2025-07-03T13:01:43.102Z,411,401,4
BATCH001541,Line-D,Steel-Coil,2025-07-05T10:49:35.277Z,2025-07-05T12:49:35.277Z,965,891,59
BATCH001542,Line-A,Aluminum-Sheet,2025-12-06T17:33:06.071Z,2025-12-06T22:33:06.071Z,490,476,19
BATCH001543,Line-D,Aluminum-Sheet,2025-10-09T11:32:22.469Z,2025-10-09T18:32:22.469Z,178,169,5
BATCH001544,Line-B,Steel-Plate,2025-08-05T22:44:48.850Z,2025-08-06T03:44:48.850Z,520,531,26
BATCH001545,Line-A,Copper-Wire,2025-09-01T14:28:54.316Z,2025-09-01T19:28:54.316Z,257,240,10
BATCH001546,Line-B,Aluminum-Sheet,2025-12-01T07:45:37.226Z,2025-12-01T13:45:37.226Z,818,804,65
BATCH001547,Line-C,Aluminum-Sheet,2025-08-19T14:37:39.424Z,2025-08-19T16:37:39.424Z,623,615,46
BATCH001548,Line-A,Copper-Wire,2026-01-30T02:15:07.456Z,2026-01-30T07:15:07.456Z,569,535,33
BATCH001549,Line-B,Steel-Plate,2025-10-23T17:26:26.921Z,2025-10-23T23:26:26.921Z,180,176,7
BATCH001550,Line-B,Steel-Coil,2025-08-02T11:01:24.798Z,2025-08-02T16:01:24.798Z,836,814,27
BATCH001551,Line-C,Aluminum-Sheet,2025-12-15T06:59:26.873Z,2025-12-15T14:59:26.873Z,475,495,5
BATCH001552,Line-B,Aluminum-Sheet,2025-12-02T20:08:22.843Z,2025-12-02T23:08:22.843Z,493,498,38
BATCH001553,Line-A,Aluminum-Sheet,2025-06-17T21:40:09.757Z,2025-06-18T03:40:09.757Z,158,150,3
BATCH001554,Line-C,Steel-Coil,2025-06-24T20:44:30.336Z,2025-06-25T02:44:30.336Z,604,631,48
BATCH001555,Line-C,Copper-Wire,2025-07-28T13:27:33.863Z,2025-07-28T19:27:33.863Z,882,841,52
BATCH001556,Line-C,Steel-Coil,2025-06-26T10:29:14.835Z,2025-06-26T12:29:14.835Z,515,512,15
BATCH001557,Line-D,Steel-Plate,2025-12-06T05:14:37.151Z,2025-12-06T10:14:37.151Z,539,501,12
BATCH001558,Line-C,Steel-Coil,2025-07-15T06:09:00.766Z,2025-07-15T13:09:00.766Z,589,592,47
BATCH001559,Line-B,Steel-Plate,2026-02-03T01:47:56.365Z,2026-02-03T08:47:56.365Z,809,729,46
BATCH001560,Line-B,Steel-Plate,2025-10-19T18:09:10.308Z,2025-10-19T20:09:10.308Z,344,331,18
BATCH001561,Line-C,Steel-Plate,2025-12-03T14:04:04.526Z,2025-12-03T21:04:04.526Z,521,485,45
BATCH001562,Line-A,Aluminum-Sheet,2025-08-09T22:14:38.072Z,2025-08-09T23:14:38.072Z,928,864,20
BATCH001563,Line-C,Aluminum-Sheet,2026-02-04T15:04:16.564Z,2026-02-04T22:04:16.564Z,503,457,12
BATCH001564,Line-C,Aluminum-Sheet,2025-08-24T20:11:14.623Z,2025-08-24T21:11:14.623Z,541,544,8
BATCH001565,Line-A,Aluminum-Sheet,2025-12-02T14:15:53.385Z,2025-12-02T16:15:53.385Z,285,295,14
BATCH001566,Line-D,Steel-Plate,2025-11-05T12:14:40.184Z,2025-11-05T17:14:40.184Z,837,822,27
BATCH001567,Line-C,Steel-Plate,2025-10-27T05:03:57.070Z,2025-10-27T11:03:57.070Z,560,550,14
BATCH001568,Line-B,Steel-Plate,2026-01-04T13:23:15.000Z,2026-01-04T18:23:15.000Z,634,608,21
BATCH001569,Line-D,Copper-Wire,2025-12-14T18:59:38.372Z,2025-12-14T20:59:38.372Z,228,238,9
BATCH001570,Line-B,Aluminum-Sheet,2025-06-11T04:01:13.545Z,2025-06-11T08:01:13.545Z,379,364,24
BATCH001571,Line-B,Steel-Plate,2025-11-06T00:57:33.408Z,2025-11-06T05:57:33.408Z,750,684,62
BATCH001572,Line-A,Aluminum-Sheet,2025-10-08T12:18:05.952Z,2025-10-08T20:18:05.952Z,329,300,13
BATCH001573,Line-D,Steel-Plate,2025-08-09T14:16:22.171Z,2025-08-09T16:16:22.171Z,601,561,28
BATCH001574,Line-A,Steel-Coil,2025-08-06T17:02:24.432Z,2025-08-07T01:02:24.432Z,130,124,7
BATCH001575,Line-C,Steel-Plate,2025-08-11T21:27:08.760Z,2025-08-12T02:27:08.760Z,443,426,17
BATCH001576,Line-C,Aluminum-Sheet,2026-01-22T12:38:28.704Z,2026-01-22T15:38:28.704Z,118,123,10
BATCH001577,Line-B,Steel-Coil,2025-12-23T16:13:47.706Z,2025-12-23T17:13:47.706Z,672,700,34
BATCH001578,Line-A,Steel-Coil,2025-11-17T01:47:59.181Z,2025-11-17T07:47:59.181Z,491,465,8
BATCH001579,Line-B,Copper-Wire,2025-11-09T00:34:24.317Z,2025-11-09T05:34:24.317Z,129,120,11
BATCH001580,Line-D,Copper-Wire,2026-01-11T06:33:37.947Z,2026-01-11T08:33:37.947Z,954,968,84
BATCH001581,Line-D,Steel-Plate,2025-09-05T03:33:32.886Z,2025-09-05T05:33:32.886Z,986,945,84
BATCH001582,Line-D,Steel-Coil,2025-11-06T22:40:54.072Z,2025-11-07T02:40:54.072Z,936,847,30
BATCH001583,Line-C,Steel-Coil,2026-01-19T16:36:16.642Z,2026-01-19T18:36:16.642Z,711,703,44
BATCH001584,Line-A,Copper-Wire,2026-02-05T20:39:09.265Z,2026-02-05T22:39:09.265Z,972,969,33
BATCH001585,Line-A,Copper-Wire,2025-08-31T04:10:52.110Z,2025-08-31T05:10:52.110Z,623,635,57
BATCH001586,Line-A,Copper-Wire,2025-11-07T08:15:33.218Z,2025-11-07T12:15:33.218Z,358,372,26
BATCH001587,Line-A,Steel-Coil,2026-02-13T00:16:14.000Z,2026-02-13T08:16:14.000Z,294,278,7
BATCH001588,Line-D,Copper-Wire,2026-01-08T01:28:46.554Z,2026-01-08T07:28:46.554Z,496,472,38
BATCH001589,Line-D,Steel-Plate,2025-09-15T09:10:19.315Z,2025-09-15T10:10:19.315Z,223,214,5
BATCH001590,Line-C,Aluminum-Sheet,2025-07-24T18:00:06.541Z,2025-07-24T20:00:06.541Z,463,466,31
BATCH001591,Line-A,Steel-Plate,2025-12-27T15:21:47.636Z,2025-12-27T19:21:47.636Z,228,221,16
BATCH001592,Line-D,Aluminum-Sheet,2025-06-20T04:38:57.701Z,2025-06-20T06:38:57.701Z,984,924,34
BATCH001593,Line-C,Aluminum-Sheet,2025-12-07T15:09:52.137Z,2025-12-07T22:09:52.137Z,445,448,6
BATCH001594,Line-C,Steel-Coil,2025-08-08T23:29:51.422Z,2025-08-09T07:29:51.422Z,579,567,9
BATCH001595,Line-D,Steel-Coil,2025-12-07T03:33:44.902Z,2025-12-07T07:33:44.902Z,576,534,8
BATCH001596,Line-B,Steel-Coil,2025-11-02T03:24:18.843Z,2025-11-02T04:24:18.843Z,177,172,9
BATCH001597,Line-D,Steel-Plate,2025-07-07T21:24:08.546Z,2025-07-08T00:24:08.546Z,478,497,10
BATCH001598,Line-D,Copper-Wire,2025-11-21T05:30:03.347Z,2025-11-21T13:30:03.347Z,249,249,21
BATCH001599,Line-B,Steel-Plate,2025-08-20T16:25:54.216Z,2025-08-20T23:25:54.216Z,516,473,20
BATCH001600,Line-A,Aluminum-Sheet,2025-07-31T21:09:09.749Z,2025-08-01T04:09:09.749Z,957,890,39
BATCH001601,Line-D,Copper-Wire,2025-06-07T13:51:05.169Z,2025-06-07T15:51:05.169Z,629,641,57
BATCH001602,Line-D,Aluminum-Sheet,2026-02-01T15:23:29.230Z,2026-02-01T22:23:29.230Z,450,466,15
BATCH001603,Line-D,Aluminum-Sheet,2025-09-21T02:14:12.541Z,2025-09-21T06:14:12.541Z,759,717,58
BATCH001604,Line-B,Copper-Wire,2026-02-05T19:49:41.373Z,2026-02-05T23:49:41.373Z,968,950,65
BATCH001605,Line-B,Steel-Plate,2026-01-18T22:02:20.366Z,2026-01-19T03:02:20.366Z,848,763,64
BATCH001606,Line-D,Steel-Plate,2025-09-30T07:31:59.532Z,2025-09-30T12:31:59.532Z,832,780,10
BATCH001607,Line-B,Steel-Coil,2025-11-11T20:15:54.534Z,2025-11-11T23:15:54.534Z,306,320,3
BATCH001608,Line-D,Aluminum-Sheet,2025-12-22T13:26:32.569Z,2025-12-22T19:26:32.569Z,985,966,23
BATCH001609,Line-D,Aluminum-Sheet,2025-09-05T04:06:19.163Z,2025-09-05T09:06:19.163Z,961,918,27
BATCH001610,Line-C,Steel-Plate,2025-06-22T06:10:02.837Z,2025-06-22T09:10:02.837Z,261,260,15
BATCH001611,Line-B,Steel-Plate,2025-07-05T17:56:26.173Z,2025-07-05T22:56:26.173Z,155,160,8
BATCH001612,Line-C,Steel-Coil,2025-08-22T09:19:41.769Z,2025-08-22T16:19:41.769Z,956,997,96
BATCH001613,Line-B,Copper-Wire,2026-01-30T22:57:51.274Z,2026-01-31T04:57:51.274Z,501,483,29
BATCH001614,Line-B,Steel-Coil,2025-12-13T18:41:04.105Z,2025-12-14T00:41:04.105Z,562,576,27
BATCH001615,Line-B,Steel-Coil,2025-11-13T17:10:45.187Z,2025-11-13T18:10:45.187Z,159,151,2
BATCH001616,Line-D,Steel-Coil,2025-08-13T21:43:19.812Z,2025-08-14T03:43:19.812Z,721,738,12
BATCH001617,Line-C,Steel-Plate,2025-07-05T03:31:31.365Z,2025-07-05T05:31:31.365Z,467,489,17
BATCH001618,Line-C,Steel-Plate,2025-09-08T14:13:08.123Z,2025-09-08T21:13:08.123Z,237,240,16
BATCH001619,Line-D,Copper-Wire,2025-11-20T10:34:31.916Z,2025-11-20T18:34:31.916Z,989,922,66
BATCH001620,Line-C,Steel-Plate,2025-07-17T14:52:35.885Z,2025-07-17T22:52:35.885Z,1000,1012,56
BATCH001621,Line-A,Copper-Wire,2025-10-11T05:27:26.757Z,2025-10-11T13:27:26.757Z,878,879,63
BATCH001622,Line-C,Steel-Plate,2025-07-25T13:41:20.007Z,2025-07-25T16:41:20.007Z,908,864,25
BATCH001623,Line-C,Aluminum-Sheet,2026-02-02T03:22:55.242Z,2026-02-02T10:22:55.242Z,174,167,9
BATCH001624,Line-B,Steel-Plate,2025-12-18T07:27:38.743Z,2025-12-18T12:27:38.743Z,439,456,15
BATCH001625,Line-B,Steel-Coil,2026-01-14T08:55:31.904Z,2026-01-14T13:55:31.904Z,425,431,7
BATCH001626,Line-B,Copper-Wire,2025-09-19T18:52:34.943Z,2025-09-20T02:52:34.943Z,268,249,7
BATCH001627,Line-B,Steel-Coil,2026-01-03T11:02:39.791Z,2026-01-03T15:02:39.791Z,148,152,10
BATCH001628,Line-D,Aluminum-Sheet,2025-08-16T21:19:28.472Z,2025-08-17T02:19:28.472Z,635,628,33
BATCH001629,Line-B,Steel-Coil,2026-01-17T04:24:04.259Z,2026-01-17T07:24:04.259Z,743,763,58
BATCH001630,Line-A,Aluminum-Sheet,2026-02-10T09:21:06.840Z,2026-02-10T15:21:06.840Z,790,755,40
BATCH001631,Line-A,Aluminum-Sheet,2025-09-28T20:56:27.237Z,2025-09-28T22:56:27.237Z,219,213,17
BATCH001632,Line-C,Steel-Coil,2025-10-27T00:16:15.911Z,2025-10-27T07:16:15.911Z,705,681,10
BATCH001633,Line-B,Aluminum-Sheet,2025-06-30T02:08:02.696Z,2025-06-30T07:08:02.696Z,994,914,36
BATCH001634,Line-B,Steel-Plate,2026-01-22T11:11:34.762Z,2026-01-22T16:11:34.762Z,511,503,22
BATCH001635,Line-A,Steel-Coil,2025-07-30T04:28:57.444Z,2025-07-30T10:28:57.444Z,625,656,65
BATCH001636,Line-A,Steel-Plate,2025-08-20T21:33:49.775Z,2025-08-21T03:33:49.775Z,595,616,37
BATCH001637,Line-D,Aluminum-Sheet,2025-08-30T13:30:56.993Z,2025-08-30T19:30:56.993Z,336,323,28
BATCH001638,Line-A,Steel-Coil,2025-10-01T15:00:21.377Z,2025-10-01T19:00:21.377Z,513,500,30
BATCH001639,Line-B,Steel-Coil,2025-08-28T05:25:08.432Z,2025-08-28T11:25:08.432Z,762,723,20
BATCH001640,Line-D,Copper-Wire,2025-09-06T14:48:53.316Z,2025-09-06T22:48:53.316Z,713,685,8
BATCH001641,Line-D,Steel-Plate,2026-01-18T01:14:50.575Z,2026-01-18T08:14:50.575Z,898,903,46
BATCH001642,Line-D,Steel-Plate,2025-10-18T08:49:44.130Z,2025-10-18T13:49:44.130Z,958,907,46
BATCH001643,Line-A,Steel-Coil,2025-07-11T13:18:42.039Z,2025-07-11T15:18:42.039Z,342,335,17
BATCH001644,Line-B,Aluminum-Sheet,2025-07-22T06:18:04.713Z,2025-07-22T09:18:04.713Z,856,868,70
BATCH001645,Line-C,Copper-Wire,2025-11-27T06:56:23.574Z,2025-11-27T12:56:23.574Z,560,519,12
BATCH001646,Line-A,Steel-Coil,2025-09-12T02:09:59.498Z,2025-09-12T09:09:59.498Z,483,465,32
BATCH001647,Line-B,Steel-Plate,2025-10-12T11:46:01.164Z,2025-10-12T17:46:01.164Z,755,704,7
BATCH001648,Line-D,Steel-Plate,2025-07-11T08:57:44.417Z,2025-07-11T14:57:44.417Z,741,729,16
BATCH001649,Line-D,Aluminum-Sheet,2025-06-07T08:16:26.478Z,2025-06-07T13:16:26.478Z,248,246,10
BATCH001650,Line-D,Copper-Wire,2025-06-29T08:34:07.532Z,2025-06-29T16:34:07.532Z,301,271,22
BATCH001651,Line-B,Steel-Plate,2025-07-17T08:00:14.579Z,2025-07-17T11:00:14.579Z,965,976,11
BATCH001652,Line-B,Aluminum-Sheet,2025-11-18T12:34:20.029Z,2025-11-18T14:34:20.029Z,712,675,40
BATCH001653,Line-B,Aluminum-Sheet,2025-09-14T13:08:05.923Z,2025-09-14T17:08:05.923Z,676,678,23
BATCH001654,Line-D,Copper-Wire,2026-01-03T10:56:28.287Z,2026-01-03T15:56:28.287Z,231,237,3
BATCH001655,Line-D,Aluminum-Sheet,2025-06-19T18:24:43.960Z,2025-06-19T20:24:43.960Z,695,707,63
BATCH001656,Line-A,Steel-Plate,2026-01-13T00:05:27.781Z,2026-01-13T05:05:27.781Z,556,544,20
BATCH001657,Line-B,Steel-Coil,2025-10-28T23:54:16.327Z,2025-10-29T05:54:16.327Z,728,727,17
BATCH001658,Line-D,Copper-Wire,2025-11-18T01:45:16.248Z,2025-11-18T09:45:16.248Z,341,347,31
BATCH001659,Line-A,Steel-Plate,2025-09-21T03:41:17.160Z,2025-09-21T10:41:17.160Z,545,514,5
BATCH001660,Line-A,Steel-Plate,2025-07-10T11:54:43.062Z,2025-07-10T16:54:43.062Z,123,127,2
BATCH001661,Line-B,Steel-Coil,2025-08-16T09:33:42.861Z,2025-08-16T15:33:42.861Z,120,123,1
BATCH001662,Line-C,Steel-Coil,2026-01-06T21:12:18.219Z,2026-01-07T01:12:18.219Z,872,883,77
BATCH001663,Line-D,Steel-Plate,2025-11-03T10:57:14.390Z,2025-11-03T18:57:14.390Z,867,877,57
BATCH001664,Line-A,Copper-Wire,2025-12-19T08:06:27.761Z,2025-12-19T09:06:27.761Z,911,952,72
BATCH001665,Line-C,Steel-Coil,2025-09-10T04:29:36.417Z,2025-09-10T09:29:36.417Z,855,783,26
BATCH001666,Line-A,Copper-Wire,2025-12-09T15:21:09.237Z,2025-12-09T19:21:09.237Z,667,681,54
BATCH001667,Line-C,Copper-Wire,2025-11-09T03:34:03.479Z,2025-11-09T04:34:03.479Z,401,419,21
BATCH001668,Line-C,Steel-Plate,2025-09-20T04:33:11.491Z,2025-09-20T11:33:11.491Z,826,772,13
BATCH001669,Line-A,Copper-Wire,2026-01-11T21:39:10.062Z,2026-01-12T05:39:10.062Z,426,422,16
BATCH001670,Line-A,Steel-Plate,2025-09-27T14:37:14.570Z,2025-09-27T22:37:14.570Z,487,479,14
BATCH001671,Line-C,Aluminum-Sheet,2025-10-04T09:30:11.744Z,2025-10-04T11:30:11.744Z,646,641,44
BATCH001672,Line-A,Steel-Coil,2025-06-25T11:59:41.638Z,2025-06-25T12:59:41.638Z,410,400,11
BATCH001673,Line-A,Steel-Coil,2026-01-31T03:50:51.047Z,2026-01-31T10:50:51.047Z,683,634,12
BATCH001674,Line-D,Steel-Coil,2025-07-20T01:58:02.272Z,2025-07-20T09:58:02.272Z,522,533,48
BATCH001675,Line-B,Aluminum-Sheet,2025-09-12T13:50:53.838Z,2025-09-12T21:50:53.838Z,441,434,18
BATCH001676,Line-A,Aluminum-Sheet,2026-01-03T13:39:12.891Z,2026-01-03T18:39:12.891Z,455,468,16
BATCH001677,Line-A,Steel-Plate,2025-10-23T07:27:47.582Z,2025-10-23T12:27:47.582Z,297,286,5
BATCH001678,Line-B,Steel-Plate,2025-12-06T08:01:45.463Z,2025-12-06T16:01:45.463Z,769,697,17
BATCH001679,Line-C,Steel-Coil,2026-01-02T02:28:44.733Z,2026-01-02T10:28:44.733Z,185,176,14
BATCH001680,Line-B,Copper-Wire,2025-11-26T01:47:30.694Z,2025-11-26T08:47:30.694Z,375,351,12
BATCH001681,Line-C,Steel-Plate,2026-01-15T15:24:10.184Z,2026-01-15T20:24:10.184Z,113,118,10
BATCH001682,Line-B,Aluminum-Sheet,2025-11-30T16:25:42.107Z,2025-11-30T21:25:42.107Z,883,896,31
BATCH001683,Line-A,Steel-Coil,2025-06-12T11:09:59.510Z,2025-06-12T19:09:59.510Z,590,618,28
BATCH001684,Line-C,Aluminum-Sheet,2025-08-23T20:57:16.903Z,2025-08-24T00:57:16.903Z,321,323,4
BATCH001685,Line-A,Aluminum-Sheet,2025-12-22T13:17:05.611Z,2025-12-22T17:17:05.611Z,540,560,48
BATCH001686,Line-A,Copper-Wire,2025-07-31T08:31:32.985Z,2025-07-31T09:31:32.985Z,534,557,41
BATCH001687,Line-A,Steel-Plate,2026-01-25T03:45:52.860Z,2026-01-25T07:45:52.860Z,768,726,8
BATCH001688,Line-D,Steel-Coil,2025-10-12T07:55:10.850Z,2025-10-12T11:55:10.850Z,632,611,48
BATCH001689,Line-B,Steel-Plate,2025-12-30T19:18:29.531Z,2025-12-31T00:18:29.531Z,674,661,32
BATCH001690,Line-D,Copper-Wire,2025-07-18T09:08:31.593Z,2025-07-18T14:08:31.593Z,350,359,34
BATCH001691,Line-B,Aluminum-Sheet,2025-08-24T11:25:45.512Z,2025-08-24T19:25:45.512Z,642,618,52
BATCH001692,Line-A,Steel-Coil,2025-12-27T11:04:30.460Z,2025-12-27T19:04:30.460Z,905,854,9
BATCH001693,Line-A,Copper-Wire,2026-02-01T21:08:26.350Z,2026-02-02T01:08:26.350Z,801,754,9
BATCH001694,Line-A,Copper-Wire,2025-07-01T16:24:17.584Z,2025-07-01T23:24:17.584Z,760,701,65
BATCH001695,Line-B,Aluminum-Sheet,2025-07-01T17:33:27.906Z,2025-07-01T21:33:27.906Z,408,393,34
BATCH001696,Line-C,Aluminum-Sheet,2025-08-06T11:48:22.343Z,2025-08-06T18:48:22.343Z,329,300,24
BATCH001697,Line-D,Copper-Wire,2025-06-03T15:38:02.650Z,2025-06-03T16:38:02.650Z,691,628,25
BATCH001698,Line-D,Steel-Plate,2025-07-23T20:10:21.028Z,2025-07-24T00:10:21.028Z,647,624,16
BATCH001699,Line-B,Steel-Plate,2025-11-27T04:21:05.213Z,2025-11-27T08:21:05.213Z,249,234,18
BATCH001700,Line-A,Steel-Coil,2025-11-19T00:41:19.779Z,2025-11-19T01:41:19.779Z,489,474,17
BATCH001701,Line-A,Aluminum-Sheet,2025-12-04T18:29:36.596Z,2025-12-05T02:29:36.596Z,415,390,11
BATCH001702,Line-B,Copper-Wire,2026-02-09T13:31:25.641Z,2026-02-09T20:31:25.641Z,560,585,23
BATCH001703,Line-C,Aluminum-Sheet,2026-01-14T14:38:00.030Z,2026-01-14T20:38:00.030Z,571,569,34
BATCH001704,Line-A,Aluminum-Sheet,2026-01-26T20:16:23.151Z,2026-01-26T23:16:23.151Z,254,265,20
BATCH001705,Line-D,Copper-Wire,2025-08-10T02:24:16.239Z,2025-08-10T07:24:16.239Z,304,277,20
BATCH001706,Line-D,Copper-Wire,2025-10-31T19:17:15.877Z,2025-10-31T21:17:15.877Z,392,356,27
BATCH001707,Line-B,Steel-Coil,2025-11-26T07:52:30.537Z,2025-11-26T11:52:30.537Z,764,738,27
BATCH001708,Line-C,Steel-Plate,2025-12-01T08:45:22.201Z,2025-12-01T15:45:22.201Z,438,425,14
BATCH001709,Line-A,Aluminum-Sheet,2025-11-25T17:07:24.361Z,2025-11-25T19:07:24.361Z,151,151,9
BATCH001710,Line-D,Copper-Wire,2025-10-19T01:45:24.557Z,2025-10-19T08:45:24.557Z,486,490,27
BATCH001711,Line-B,Aluminum-Sheet,2025-12-31T23:03:37.775Z,2026-01-01T02:03:37.775Z,342,347,26
BATCH001712,Line-A,Steel-Plate,2025-07-16T07:16:50.160Z,2025-07-16T08:16:50.160Z,687,686,25
BATCH001713,Line-A,Steel-Plate,2025-07-18T19:32:48.466Z,2025-07-18T23:32:48.466Z,680,705,66
BATCH001714,Line-D,Copper-Wire,2025-11-12T21:43:59.040Z,2025-11-13T04:43:59.040Z,742,719,35
BATCH001715,Line-D,Steel-Plate,2025-08-03T00:33:35.349Z,2025-08-03T03:33:35.349Z,611,614,22
BATCH001716,Line-A,Steel-Plate,2025-10-11T01:57:14.503Z,2025-10-11T06:57:14.503Z,482,492,25
BATCH001717,Line-B,Steel-Coil,2025-11-22T03:29:22.173Z,2025-11-22T04:29:22.173Z,129,132,3
BATCH001718,Line-A,Copper-Wire,2025-08-20T22:02:16.420Z,2025-08-21T00:02:16.420Z,443,417,26
BATCH001719,Line-B,Aluminum-Sheet,2025-10-16T01:58:37.295Z,2025-10-16T05:58:37.295Z,706,699,60
BATCH001720,Line-D,Copper-Wire,2025-09-24T05:06:31.139Z,2025-09-24T11:06:31.139Z,581,543,11
BATCH001721,Line-C,Aluminum-Sheet,2025-08-19T08:05:15.288Z,2025-08-19T14:05:15.288Z,813,798,52
BATCH001722,Line-B,Steel-Plate,2025-06-09T16:55:16.738Z,2025-06-09T19:55:16.738Z,347,328,4
BATCH001723,Line-C,Aluminum-Sheet,2025-07-10T01:19:29.459Z,2025-07-10T05:19:29.459Z,727,665,41
BATCH001724,Line-B,Copper-Wire,2025-12-06T06:45:13.676Z,2025-12-06T09:45:13.676Z,431,390,5
BATCH001725,Line-C,Steel-Coil,2025-09-21T03:45:21.579Z,2025-09-21T10:45:21.579Z,498,452,27
BATCH001726,Line-C,Steel-Coil,2026-01-25T09:19:47.050Z,2026-01-25T16:19:47.050Z,887,864,54
BATCH001727,Line-D,Steel-Plate,2026-01-01T00:42:12.887Z,2026-01-01T04:42:12.887Z,243,234,20
BATCH001728,Line-C,Aluminum-Sheet,2025-09-15T17:05:01.509Z,2025-09-15T22:05:01.509Z,525,486,41
BATCH001729,Line-A,Copper-Wire,2025-12-13T11:18:38.911Z,2025-12-13T12:18:38.911Z,339,348,11
BATCH001730,Line-D,Steel-Coil,2025-09-12T07:54:59.961Z,2025-09-12T10:54:59.961Z,518,525,42
BATCH001731,Line-A,Copper-Wire,2025-10-26T02:49:37.765Z,2025-10-26T08:49:37.765Z,630,585,14
